branch_id,time_s,spectral_abscissa_s_inv,numerical_abscissa_s_inv,dominant_frequency_s_inv,dominant_mode_condition_number,dominant_right_constitutive_fraction,dominant_left_constitutive_fraction,adjacent_leader_rotation_deg,adjacent_commutator
onset_y,1.6250000000000001e-06,1578837.676103125,473150113244.5576,2.4235212677819276e-14,542.8003653345196,0.9981003154786464,0.999999853066024,1.5501854980000465,1.0158091208411991e-06
onset_y,1.6875000000000001e-06,2631081.0905342586,473156870294.884,1.5675324150690443e-14,542.7267732563615,0.9947579391672413,0.9999984844788969,1.656344159160769,1.447892579354466e-06
onset_y,1.7500000000000002e-06,2829519.251946375,473155707596.0876,1.854198263549245e-12,542.1633076867691,0.993944187583717,0.999996920841441,0.31152555420976474,9.516553317740425e-07
onset_y,1.8125000000000002e-06,2475141.1527225976,473150701160.6311,3.942560339648282e-12,541.4711677372535,0.9953568088332639,0.999997262700618,0.5564718380706845,3.0996309696445507e-07
onset_y,1.8750000000000003e-06,2064379.7033717982,473144813686.77594,2.007294733358458e-11,540.9455809101155,0.9967625282579662,0.9999980861126712,0.6461500351161213,1.2600698057715944e-07
onset_y,1.9375e-06,1747391.015889854,473139212851.74133,7.483325463874796e-12,540.5563723148787,0.9976758373509932,0.9999986517907059,0.49938206099724264,1.0893024512634305e-07
onset_y,2e-06,1510308.121293692,473134007272.7463,2.739738769566097e-12,540.2491294221657,0.9982606289916437,0.999999007785988,0.373886099271689,8.523036936675971e-08
onset_y,2.1875000000000002e-06,1065774.4458813823,473120051464.7734,2.4390937264093837e-12,539.607925218703,0.9991291452428639,0.9999995169818491,0.7019463118853498,1.6201143179440492e-07
onset_y,2.375e-06,806597.085257661,473107399462.1687,2.3818063234370826e-11,539.2632000443033,0.9994977197804338,0.9999997293776691,0.4100217623370832,1.1955077661116698e-07
onset_y,2.5625e-06,649817.9877497756,473095886939.18994,4.0078100801665613e-11,539.0950575127579,0.9996712551676841,0.9999998213938925,0.24861982872846372,5.0467830487105835e-08
onset_y,2.75e-06,539081.0710378706,473084909495.7793,3.1915393611775674e-11,539.0961114484974,0.9997713469368872,0.9999998744037693,0.17620862036788063,3.604499323107017e-08
onset_y,2.9375000000000003e-06,456805.66343911993,473074318790.0586,2.939703313509381e-11,539.2416513635716,0.999833653231092,0.9999999073686124,0.13159074009750069,2.6676697016349394e-08
onset_y,3.125e-06,393236.077485577,473064015954.242,1.529850902751595e-10,539.5133726155046,0.9998747495677517,0.9999999291366403,0.10243133652556566,2.055378366783682e-08
onset_y,3.3125e-06,342636.0188822374,473053935540.4941,7.666021147534753e-11,539.8963042968634,0.9999030707444045,0.9999999441729542,0.08239310214934721,1.633057164230963e-08
onset_y,3.5000000000000004e-06,301404.1969666925,473044031890.3865,5.337305433997525e-11,540.3783234009837,0.9999232700891875,0.9999999549280362,0.06811204882644663,1.3300515524484049e-08
onset_y,3.6875000000000007e-06,267163.2350099145,473034271882.495,1.5053394083339374e-10,540.9500519170934,0.9999380797982184,0.9999999628357213,0.05766224838337007,1.1057580435219439e-08
onset_y,3.875000000000001e-06,238279.08433023756,473024630790.27936,5.6616970359807155e-11,541.6050293952651,0.9999491861579783,0.9999999687789716,0.04987630707639179,9.355144914332864e-09
onset_y,4.0625000000000005e-06,213590.71705564175,473015089570.49335,1.5081904196294068e-11,542.3401314207794,0.9999576733609269,0.999999973324611,0.044013155265155944,8.036414727477826e-09
onset_y,4.25e-06,192249.956096347,473005633326.58746,2.6373662102491043e-10,543.1561503733302,0.9999642626713027,0.9999999768492059,0.039583857780267157,6.9978445060981484e-09
onset_y,4.4374999999999994e-06,173622.3281529592,472996250210.5981,4.0014406347109425e-10,544.0586874216726,0.9999694479830046,0.9999999796101536,0.03625505408156745,6.168809898987302e-09
onset_y,4.625e-06,157223.3793752345,472986930545.7294,9.657102360183807e-12,545.0594686457933,0.999973575991775,0.9999999817875848,0.03379297956899061,5.49977351453448e-09
onset_y,4.8125e-06,142676.50610179885,472977666428.37756,2.576717103575099e-10,546.1781192566922,0.9999768953525581,0.9999999835099765,0.03202979895048868,4.955117442864123e-09
onset_y,5e-06,129684.18953889239,472968451264.03925,5.494941307526702e-11,547.4448717362626,0.9999795877988493,0.9999999848703119,0.03084312023802559,4.50865535297439e-09
onset_y,5.3125e-06,111220.2333868347,472953237221.5205,1.8483008179526195e-10,549.7983328743426,0.9999829722709555,0.9999999863823479,0.04898404143945,8.310108624265746e-09
onset_y,5.625e-06,95171.19112575104,472938072305.1459,1.0607412170848818e-10,553.1896782567036,0.9999854926537641,0.9999999874241274,0.049933974178891026,6.09485043946284e-09
onset_y,5.9375e-06,81333.73319835607,472922991639.3082,1.1560230550600181e-10,558.1053097092812,0.9999873510308925,0.9999999879699462,0.05147457057109678,5.545640390360095e-09
onset_y,6.25e-06,69233.0673634173,472907982563.1991,8.302230014578527e-10,565.802803314486,0.999988737286627,0.9999999880827106,0.05463235707275779,5.1330326737276205e-09
onset_y,6.5625e-06,58488.38560667367,472893034849.049,1.188251275152652e-09,578.9477325985144,0.9999897813607416,0.9999999877854961,0.059666859476962174,4.828751405147144e-09
onset_y,6.875e-06,48767.722837139656,472878140165.47943,1.5812123971281622e-09,603.8918510791566,0.9999905744808428,0.9999999870949889,0.06731700161158255,4.604832691894348e-09
onset_y,7.187500000000001e-06,39729.3419894308,472863291640.15234,5.629875855319948e-09,658.9687066222245,0.999991182831602,0.9999999861481126,0.07945100119505465,4.440759621374209e-09
onset_y,7.500000000000001e-06,30872.499818888515,472848483545.6521,3.0495645300015887e-09,819.023136477705,0.9999916582614011,0.9999999857583362,0.10179333356313934,4.321362090606018e-09
onset_y,7.8125e-06,20445.019315893936,472833711060.02563,2.3100394144547056e-09,2012.3077934092446,0.999992064863334,0.9999999897878158,0.1700028387077864,4.2353700604275e-09
onset_y,8.125000000000001e-06,12628.717188368722,472818970091.36536,8947.74041098893,1420.3161994721224,0.999992200270657,0.9999999941383864,0.2802638949184739,4.174386292419806e-09
onset_y,8.4375e-06,10435.62691537601,472804257137.2997,12830.846665161936,952.1225123933446,0.9999921743665134,0.9999999940446287,0.1269036168800234,4.132140189291395e-09
onset_y,8.750000000000001e-06,8497.742935733317,472789569184.753,15165.408884668646,790.0000289036594,0.999992152501372,0.9999999942174214,0.09064537052890975,4.1039368192811355e-09
onset_y,9.062500000000002e-06,6777.359831212934,472774903607.5691,16729.654194116232,711.1933782871621,0.9999921344739753,0.999999994531561,1.0018128555082504,4.088761956166514e-09
onset_y,9.375e-06,5244.575584374927,472760258124.69055,17813.592669441106,668.0907940941419,0.999992119934659,0.9999999948998906,0.06152196413264166,4.082482873883409e-09
onset_y,9.6875e-06,3875.098163570578,472745630755.01764,18567.139732757754,643.5745298978717,0.9999921084977742,0.9999999952732737,0.05357465804187667,4.078883067179205e-09
onset_y,1e-05,2648.795544619656,472731019743.44446,19080.49147385244,629.9294089637116,0.9999920997896988,0.9999999956278753,1.350318928342123,4.079612953361566e-09
onset_y,1.0625e-05,449.0495151301255,472701690371.5802,19653.034845827162,611.9505122810385,0.9999920879104234,0.9999999962654436,1.4840296402940127,3.9458733013131e-08
onset_y,1.125e-05,9.386726433689203,472672558085.4118,5.192014130247265e-12,269164.85993182607,0.9999866273507326,1.0,24.526469188679524,8.56170604646437e-09
onset_y,1.1875e-05,9.323533152010933,472643466419.7056,2.1126421001970556e-13,272179.81232912285,0.9999866177616766,1.0,0.05034657386464368,8.583233378405416e-09
onset_y,1.25e-05,9.274268313353888,472614408612.57764,8.049242030368811e-12,274524.9627452079,0.9999866091362607,1.0,0.04490230988357861,8.6089658729488e-09
onset_y,1.3125e-05,9.237340948324794,472585379146.24146,2.4542744253765067e-11,276249.2052066664,0.9999866013257417,1.0,0.040286030632817535,8.63492561722176e-09
onset_y,1.375e-05,9.211441823961616,472556373469.84985,1.99408914295691e-11,277398.6166845544,0.9999865942127532,1.0,0.03632484086533019,8.659245236043985e-09
onset_y,1.4375000000000002e-05,9.08818076540467,472527168381.5325,3.199886135042317e-11,277479.90312980406,0.9999865852455011,1.0,0.047087046343435315,5.302685013208454e-08
onset_y,1.5000000000000002e-05,9.085322768470498,472498207540.2141,3.734134579220171e-11,277629.6970848808,0.9999865793499595,1.0,0.02939731761520242,6.925925656646557e-09
onset_y,1.5625e-05,9.09057252024405,472469260794.6616,1.6191936680343133e-11,277328.0426967057,0.9999865739155214,1.0,0.02675973325198084,6.964043805799938e-09
onset_y,1.6250000000000002e-05,9.103298111712984,472440325965.5261,6.945111152845129e-12,276611.24183283834,0.9999865688890266,1.0,0.024422075186483597,6.992117384871945e-09
onset_y,1.6875e-05,9.122942851099864,472411401095.9089,2.205968741009201e-11,275513.4475133346,0.9999865642250068,1.0,0.022341582848322834,7.016780121063521e-09
onset_y,1.7500000000000002e-05,9.1490255085538,472382484564.0244,3.5761292808930047e-12,274066.85041493573,0.9999865598845818,1.0,0.020481475580647085,7.038148227665921e-09
onset_y,1.8125000000000003e-05,9.181125907181805,472353574966.5936,3.13912789239235e-11,272301.77304343507,0.9999865558347196,1.0,0.018808942483440075,7.056370413831998e-09
onset_y,1.875e-05,9.218878588674286,472324671099.16516,2.4588003127236137e-11,270246.7534789111,0.9999865520464307,1.0,0.017301384927892367,7.0716104190001115e-09
onset_y,1.9375e-05,9.261962521267307,472295771923.41125,7.226104780009795e-12,267928.6514613042,0.9999865484947967,1.0,0.015935882236658983,7.08403725907804e-09
onset_y,2e-05,9.310094590400581,472266876542.68823,1.6182610806936282e-11,265372.6970605584,0.9999865451580086,1.0,0.014694922646864656,7.093818337350322e-09
onset_y,2.1875e-05,9.584359735040442,472180409134.0233,1.7208456881689926e-12,256931.2851587803,0.9999865385663045,1.0,0.024216411967584325,1.7941152847953904e-08
onset_y,2.375e-05,9.79108159830593,472093739962.13446,5.937028646485487e-12,246648.24821805934,0.9999865309275159,1.0,0.03034451580040475,2.3784292452008578e-08
onset_y,2.5625e-05,10.0321169951534,472007072491.0382,1.9615194528442535e-11,235455.2276691391,0.9999865243784531,0.9999999999999998,0.024027444480760857,2.3649698903635884e-08
onset_y,2.75e-05,424.7561559117786,471920400120.5884,8458.673361465066,1445.6446761148761,0.9999923131795222,0.9999999986199142,24.998389652394692,2.347766499181779e-08
onset_y,2.9375000000000003e-05,1097.075550364296,471833718792.59973,8254.548711156804,1413.0064482888624,0.9999923135516027,0.9999999985199723,0.040675625361421434,2.327549479892218e-08
onset_y,3.125e-05,1664.715413557783,471747026196.22705,8056.986345846002,1391.6224996318515,0.9999923133779032,0.9999999984211141,0.033398747776677805,2.3049037048729725e-08
onset_y,3.3125000000000006e-05,2148.67697450815,471660321235.12585,7866.009020042972,1377.6045613607075,0.9999923128624482,0.9999999983240668,0.8276450328221235,2.280300723850543e-08
onset_y,3.5e-05,2563.209244662505,471573603659.85815,7683.014816458573,1368.4218213383585,0.9999923121214904,0.9999999982293486,0.02369300389569292,2.254124110200226e-08
onset_y,3.6875e-05,2918.632322149708,471486873810.5154,7509.7394028143035,1362.2965545335971,0.9999923112259065,0.9999999981373162,0.7456824859998675,2.2266886591642005e-08
onset_y,3.875e-05,3222.816066018514,471400132433.22986,7347.8421384037265,1357.9136006192978,0.9999923102211576,0.9999999980482224,0.017319484684233697,2.1982549352037816e-08
onset_y,4.0625e-05,3482.010170727119,471313380562.8852,7198.733621554376,1354.2628373504538,0.9999923091375688,0.999999997962236,0.014838199280256127,2.169040378082067e-08
onset_y,4.2499999999999996e-05,3701.337953878133,471226619361.28687,7063.506947370095,1350.5561569815302,0.9999923079960046,0.9999999978794654,0.012682784091619105,2.139227716706056e-08
onset_y,4.4374999999999994e-05,3885.1048827935197,471139850191.6343,6942.917158623383,1346.1802865860707,0.9999923068111756,0.9999999977999654,0.01078850461590224,2.1089715140792705e-08
onset_y,4.625e-05,4036.9994599617557,471053074371.88855,6837.38632330462,1340.6714331319642,0.9999923055936695,0.9999999977237513,0.620252492711892,2.0784031355279085e-08
onset_y,4.8125000000000004e-05,4160.229490384503,470966293347.9764,6747.022571163334,1333.6984952133862,0.9999923043512301,0.999999997650808,0.6048466100245804,2.0476348140232448e-08
onset_y,5e-05,4257.617060150816,470879508455.14343,6671.649545208795,1325.0506751083542,0.9999923030895984,0.9999999975810963,0.006298982907654349,2.0167626837378193e-08
onset_y,5.3125e-05,4170.820059934569,470734650131.1998,6661.929770644497,1280.9735302283361,0.9999923014022397,0.9999999975144549,0.5857742141673565,6.66240482791937e-08
onset_y,5.625e-05,4260.734423705096,470590035395.83276,6592.843238497363,1261.825856534675,0.9999922991771049,0.9999999974083942,0.006603928009226599,2.6450861256155722e-08
onset_y,5.9375e-05,4301.370295333795,470445423529.71655,6556.178857461099,1238.5375294628134,0.9999922969343091,0.9999999973102107,0.004521318500195275,2.608244945489156e-08
onset_y,6.25e-05,4300.123020748497,470300819911.3749,6547.867599356599,1211.756977426875,0.9999922946803932,0.9999999972194751,0.5642651377082388,2.568234391434771e-08
onset_y,6.5625e-05,4263.311403437222,470156229335.052,6563.453762170017,1182.3308551068642,0.9999922924195735,0.9999999971357278,0.0034086387572341446,2.525704173164597e-08
onset_y,6.875e-05,4196.3623093350825,470011656223.4696,6598.442999115432,1151.1564366950106,0.9999922901545498,0.999999997058497,0.5632317028847258,2.481211775541419e-08
onset_y,7.1875e-05,4103.952492122123,469867104451.421,6648.556497075747,1119.0761030787346,0.9999922878870238,0.9999999969873097,0.5665335724813331,2.4352348239550788e-08
onset_y,7.5e-05,3990.1210155060994,469722577527.7152,6709.894488773704,1086.8163105822398,0.9999922856180289,0.9999999969217053,0.005798845440731186,2.388181485792458e-08
onset_y,7.8125e-05,3858.3606074433883,469578078523.8438,6779.023541858842,1054.960108266351,0.9999922833481576,0.9999999968612394,0.006512095569302029,2.340399847150992e-08
onset_y,8.125e-05,3711.693487408248,469433610142.1339,6853.005144005769,1023.9471813114686,0.999992281077693,0.9999999968054891,0.00710712286573944,2.292185950515414e-08
onset_y,8.4375e-05,3552.7519507787993,469289174798.2257,6929.379781264523,994.0893170722239,0.9999922788066882,0.9999999967540494,0.007591237340430039,2.243496902723754e-08
onset_y,8.75e-05,3383.7835601527777,469144774576.9508,7006.144839618762,965.5871342570263,0.9999922765351411,0.9999999967065507,0.604365865423768,2.195104128923668e-08
onset_y,9.0625e-05,3206.725181265242,469000411214.7428,7081.695628728284,938.5554938136281,0.9999922742629974,0.9999999966626509,0.6141476440449207,2.147275280885056e-08
onset_y,9.375e-05,3023.267590539416,468856086279.26514,7154.768077821951,913.0457367519767,0.9999922719900912,0.9999999966220281,0.6241969159642886,2.09980971824841e-08
onset_y,9.6875e-05,2834.8704183225063,468711801118.0614,7224.3923545596,889.0617976208587,0.9999922697162276,0.9999999965843864,0.6343800147299491,2.0528231899549176e-08
onset_y,0.0001,2642.7920124483267,468567556855.6197,7289.844388161723,866.5741595364711,0.9999922674412075,0.999999996549451,0.6445881634505856,2.0064115045062514e-08
onset_y,0.0001025,2509.6061069221178,468452222590.03076,7335.074682751652,851.1223819869272,0.9999922655767124,0.9999999965165405,0.00612493149927037,1.1744444755883178e-08
onset_y,0.000105,2351.4505779338356,468336882199.3003,7379.289708846483,835.3170445730309,0.9999922637833115,0.9999999964938462,0.6604452791692214,1.5761016925051583e-08
onset_y,0.0001075,2192.752232972735,468221569591.1506,7420.141410116811,820.3662687769698,0.9999922619880742,0.999999996472452,0.007238549568522034,1.544008436762749e-08
onset_y,0.00011,2033.97826589458,468106285285.3544,7457.556583450327,806.2344371168424,0.9999922601906066,0.9999999964522146,0.6759677256633619,1.510604324815929e-08
onset_y,0.0001125,1875.1469286124395,467991029050.0737,7491.498848302091,792.8697491952219,0.9999922583917978,0.9999999964331594,0.6834877062882807,1.4833823339065678e-08
onset_y,0.00011499999999999999,1716.5573553496918,467875801123.71497,7521.9509650137325,780.2343673225237,0.9999922565915557,0.9999999964151931,0.007247440490955892,1.456475170322005e-08
onset_y,0.00011750000000000001,1558.4718881440333,467760601668.03357,7548.923225493459,768.2913454209277,0.9999922547897881,0.9999999963982342,0.007238136632145395,1.429903597434909e-08
onset_y,0.00011999999999999999,1401.1198820310208,467645430871.91003,7572.4483950947715,757.0042516952436,0.9999922529864146,0.999999996382203,0.704932528079272,1.4036849085249383e-08
onset_y,0.0001225,1244.7012943644354,467530288853.2846,7592.576932903629,746.3381540917984,0.9999922511813562,0.9999999963670265,0.007201613049944218,1.3778337701722621e-08
onset_y,0.000125,1089.3896881598162,467415175661.1466,7609.373641209735,736.2597427610846,0.9999922493745556,0.9999999963526418,0.7181840862517176,1.3523616901819046e-08
onset_y,0.00012749999999999998,935.3350794926288,467300091383.9576,7622.914327962646,726.7370382901872,0.9999922475659451,0.9999999963389852,0.724473009644055,1.3272784286179235e-08
onset_y,0.00013,782.6664840418897,467185036059.5592,7633.283069913917,717.7400502716512,0.9999922457554759,0.9999999963260007,0.7305308759340309,1.3025911887194895e-08
onset_y,0.0001325,631.4940838285252,467070009743.1439,7640.57033820476,709.2402832411706,0.9999922439430987,0.9999999963136368,0.007081567806571681,1.2783054959434529e-08
onset_y,0.00013499999999999997,481.91141220723597,466955012367.16846,7644.87062530613,701.2112477022104,0.9999922421287701,0.9999999963018467,0.7419414350619701,1.2544251696689207e-08
onset_y,0.0001375,333.99703274826476,466840043950.70746,7646.281435218063,693.6276773801729,0.9999922403124635,0.9999999962905852,0.7472905773674561,1.2309523361389655e-08
onset_y,0.00014,187.8163132841088,466725104471.094,7644.901589571779,686.4664620480473,0.9999922384941421,0.999999996279813,0.7524012655855982,1.2078882366605393e-08
terminal_y,5e-07,7.082444246247308e-08,10743163907.643759,4.249951575875275e-15,605.7573157535422,0.9996649224033213,1.0000000000000004,0.0,0.0
terminal_y,5.3125e-07,2.847991579371054e-07,10743261504.81289,2.1034490490950635e-14,599.8961474676289,0.9996649233074271,1.0,0.0032955488013333978,2.575126553714208e-09
terminal_y,5.625e-07,1.0448264683410364e-06,10743362832.327826,9.087897009785814e-15,594.8106695570938,0.9996649242127058,1.0,0.004036277377090279,2.5751163606818293e-09
terminal_y,5.9375e-07,3.569750051033148e-06,10743467890.157097,7.620552559595376e-14,590.4016368577398,0.9996649251007432,1.0000000000000004,0.003843942974806337,2.575105796436826e-09
terminal_y,6.25e-07,1.151354629449442e-05,10743576678.267864,7.52897375982906e-14,586.5434969927,0.9996649260042414,1.0,0.003503200775711047,2.575094860982719e-09
terminal_y,6.562500000000001e-07,3.539111130353285e-05,10743689196.626404,3.662387423195659e-14,583.1352136702126,0.9996649269074536,0.9999999999999998,0.003172146664631923,2.5750835544677225e-09
terminal_y,6.875e-07,0.00010440909757587712,10743805445.197536,7.00742058002969e-15,580.099145648295,0.9996649278144377,1.0,0.00287823545607274,2.5750718760817666e-09
terminal_y,7.1875e-07,0.0002972116213695485,10743925423.949333,3.8044896146169334e-14,577.3753099080787,0.9996649287243422,1.0,0.002621749813158468,2.575059941173399e-09
terminal_y,7.5e-07,0.000819787799099152,10744049132.832382,2.787973281031267e-14,574.9164468887127,0.9996649296365961,1.0,0.0023979191565933725,2.5750472919928417e-09
terminal_y,7.8125e-07,0.0021984223888892413,10744176571.82063,4.649701539908888e-14,572.8084975278897,0.9996649305618038,1.0,0.00220172448363762,2.5750346173653614e-09
terminal_y,8.125000000000001e-07,0.005747704167646289,10744307740.875013,6.027357716011069e-14,570.6526924913924,0.9996649314780834,1.0,0.0020288432099202828,2.575021592636395e-09
terminal_y,8.437500000000001e-07,0.014684131894333851,10744442639.946196,8.770692771676256e-14,568.8035309845719,0.9996649323948967,1.0,0.0018757498331842916,2.5750080954326122e-09
terminal_y,8.750000000000001e-07,0.03672928650009134,10744581268.996738,3.319983736853871e-13,567.0845853172694,0.9996649333121416,1.0000000000000004,0.0017398006972666256,2.5749951052144663e-09
terminal_y,9.062500000000001e-07,0.09009533226934428,10744723627.983173,2.1717639180802976e-13,565.4895910240134,0.9996649342303118,1.0000000000000004,0.001620400303179046,2.5749860837397505e-09
terminal_y,9.375000000000001e-07,0.2170366438829889,10744869716.855707,3.29143959300953e-14,564.0279468010579,0.9996649351487327,0.9999999999999998,0.001526908467106502,2.575000439041568e-09
terminal_y,9.6875e-07,0.5140900397297644,10745019535.576008,3.7628563898450785e-13,562.6663417826685,0.9996649360681472,1.0,0.0015233652320201148,2.5751417261306153e-09
terminal_y,1e-06,1.1986412726456583,10745173084.070253,1.6121591834843194e-13,561.3997256927289,0.9996649369882445,1.0,0.0019044243644767394,2.5759391520403115e-09
terminal_y,1.0625e-06,6.2379899178000935,10745491370.107199,2.0350157832841776e-13,559.1106792040893,0.9996649388445428,1.0,0.010798394323869701,5.176429315833611e-09
terminal_y,1.125e-06,30.799089512376256,10745824573.72089,9.915508913562901e-15,557.068016953015,0.9996649410641237,1.0,0.05163767896225285,5.735736300517678e-09
terminal_y,1.1875e-06,145.18752356880003,10746172690.433073,5.979897525810633e-15,554.8674998580782,0.999664949138842,0.9999999999999998,0.20351873564873513,1.2703933706516765e-08
terminal_y,1.25e-06,656.5229247676671,10746535700.92396,2.246267823036442e-15,550.9227749928075,0.9996649850155056,0.9999999999999953,0.46675754196939456,5.140723256311069e-08
terminal_y,1.3125000000000001e-06,2844.1837748353514,10746913521.1007,4.860595856878183e-16,546.1783068283706,0.9996648193036243,0.9999999999999116,0.4534398165615223,2.16400750450444e-07
terminal_y,1.375e-06,11800.227997062004,10747305795.20153,2.912951157529424e-16,543.7187010587089,0.9996604925106625,0.999999999998541,0.249118850853091,8.797463645577911e-07
terminal_y,1.4375e-06,46887.030513631886,10747711079.529427,2.4005067492856567e-15,542.7782690789136,0.9995916192920741,0.9999999999736999,0.385450373060463,3.429651721572259e-06
terminal_y,1.5e-06,176345.9230259921,10748123852.576546,3.772998207254155e-14,542.4841318843341,0.9986257268773824,0.999999998798061,1.3587119864755688,1.261626290808327e-05
terminal_y,1.5625e-06,597176.4988999403,10748525223.14487,2.859844916018839e-14,543.5340498312892,0.9878901714984529,0.9999998779989239,4.383329101419562,4.121084623551759e-05
terminal_y,1.6250000000000001e-06,1543695.9675132057,10748862338.491938,2.2443373741774716e-09,549.9888805655348,0.9265120359540316,0.9999941449046369,9.46453769926314,9.712027328777164e-05
terminal_y,1.6875000000000001e-06,2455552.3000703896,10749064867.059984,1.0588491627408902e-09,555.0682477436469,0.8353501504694776,0.9999505913437328,8.223214433704221,0.00011229609463804516
terminal_y,1.7500000000000002e-06,2574004.714326005,10749096211.717878,1.0031906939950484e-09,546.8954807724922,0.8223685723581394,0.9999095557246785,0.9885860355453483,4.621013114788707e-05
terminal_y,1.8125000000000002e-06,2262875.7322181496,10749007500.80996,1.100167446914209e-09,537.2199968062997,0.8561034335547236,0.9999174413148901,2.637233075658974,3.5776669033638966e-05
terminal_y,1.8750000000000003e-06,1913315.7050323298,10748879284.084435,7.049749583367477e-10,531.4101399276209,0.8920538716298045,0.9999386527881526,3.1160123459271296,3.7555770254234806e-05
terminal_y,1.9375e-06,1638744.1932663033,10748754552.4268,2.6532097487034148e-11,528.3190599292387,0.9180804942446776,0.9999545076597601,2.5539683298883573,2.893527238972026e-05
terminal_y,2e-06,1429478.976214585,10748639190.955412,7.564007626059523e-11,526.6179882822373,0.9361875744680812,0.9999651701561368,2.0041581611338435,2.1636129910393157e-05
terminal_y,2.1875000000000002e-06,1027229.9543494389,10748333991.961708,4.2908416247004823e-13,524.662024752469,0.9657078070174554,0.9999816874356457,3.9747385525960404,4.0500723331387925e-05
terminal_y,2.375e-06,786763.8285944741,10748058495.007603,6.939744709241639e-14,524.1870261342018,0.9794239389522039,0.9999892180517373,2.440079745334915,2.3712545871094223e-05
terminal_y,2.5625e-06,638891.5062687843,10747813230.774715,2.829587424447624e-13,523.4643953195749,0.9862125766474537,0.9999926487531212,1.5192061290304513,1.4132494766532592e-05
terminal_y,2.75e-06,533545.1496253129,10747580265.152155,7.921946859114512e-14,522.5174810622084,0.9902396678145806,0.999994690711958,1.0893946126182146,9.941253868420474e-06
terminal_y,2.9375000000000003e-06,454834.0923087861,10747356234.872427,2.7407748484045665e-13,521.2236064648395,0.9927953942199323,0.9999959907406464,0.8172056055236913,7.351766605261359e-06
terminal_y,3.125e-06,393805.4979004884,10747138829.096996,2.1920951767352615e-14,519.5223847870905,0.9945051237027784,0.9999968643857056,0.6352710924443472,5.6527316004295935e-06
terminal_y,3.3125e-06,345136.6936818273,10746926526.44685,3.3049320763966966e-13,517.3641092128751,0.9956962824254688,0.9999974758497946,0.5075247741630561,4.476887769165688e-06
terminal_y,3.5000000000000004e-06,305457.37351011357,10746718269.260727,1.4227272859706876e-12,514.6984158286213,0.9965533165522252,0.9999979174237141,0.41432071672358806,3.629257539888669e-06
terminal_y,3.6875000000000007e-06,272527.6032979585,10746513292.621677,1.221906945975992e-12,511.47119488058956,0.9971862649019546,0.9999982441376627,0.3441828121704329,2.9980984487360213e-06
terminal_y,3.875000000000001e-06,244799.53793707298,10746311026.961216,4.692773658443988e-13,507.6243309932198,0.9976639037184084,0.999998490392314,0.29003943678666255,2.515566149952612e-06
terminal_y,4.0625000000000005e-06,221168.73023308913,10746111034.634708,1.9685945890292025e-12,503.09649262896033,0.9980309070845016,0.9999986785317079,0.24733834777198738,2.1385007650511422e-06
terminal_y,4.25e-06,200825.68718189947,10745912973.965351,3.5427205699264974e-12,497.8243932447661,0.9983172480835837,0.999998823527236,0.21304024893545997,1.8383667872905585e-06
terminal_y,4.4374999999999994e-06,183163.41041263365,10745716573.663809,1.0428665975689445e-12,491.7444325963283,0.9985435991775253,0.999998935663675,0.1850526038959923,1.5956773629041612e-06
terminal_y,4.625e-06,167717.69352372157,10745521612.510082,6.174891137055651e-13,484.7947385277884,0.9987245617744099,0.9999990221430451,0.1618964818184981,1.3967530747221703e-06
terminal_y,4.8125e-06,154127.41148737978,10745327910.061077,6.8747167768319815e-12,476.9176039244088,0.9988706650105538,0.9999990880749597,0.14250229518917398,1.2317600537336153e-06
terminal_y,5e-06,142107.33274846143,10745135315.951221,1.1350599331695658e-11,468.06224681992893,0.9989896412628331,0.9999991371053342,0.12608140990155195,1.093480797679099e-06
terminal_y,5.3125e-06,125330.82741470373,10744818177.80428,3.3896903957621293e-12,451.0507195426168,0.9991396008730299,0.9999991806839139,0.17605163292927334,1.5531127194427779e-06
terminal_y,5.625e-06,111075.34047390439,10744501555.766361,8.067352892925368e-12,431.1093934939859,0.9992522740635632,0.999999199535338,0.14965666481014697,1.3252894027305775e-06
terminal_y,5.9375e-06,99176.00496202224,10744186836.337244,1.7776948988654202e-11,408.32542867596254,0.9993359371879801,0.9999991890096619,0.12496880452162232,1.1276343640226884e-06
terminal_y,6.25e-06,89194.00133252879,10743873732.814157,1.980391063293898e-11,382.9875150311249,0.9993988249533048,0.9999991496468312,0.1048639587302727,9.700788639450881e-07
terminal_y,6.5625e-06,80793.28838332997,10743562013.20966,2.6706688855991535e-11,355.64314010595217,0.9994465900199917,0.999999079764959,0.08827140947038309,8.42888969641873e-07
terminal_y,6.875e-06,73710.34494203818,10743251488.749496,9.154157639649847e-12,327.1154806495343,0.9994831959813796,0.9999989761969241,0.07443645467854768,7.390515939982887e-07
terminal_y,7.187500000000001e-06,67733.58838410533,10742942003.865253,3.739769161509204e-11,298.48077217288346,0.9995114742656963,0.9999988355956032,0.06281924428027766,6.534744125062269e-07
terminal_y,7.500000000000001e-06,62689.50585777344,10742633429.01495,1.059856335727185e-10,270.99924083770117,0.9995334795295184,0.9999986570281009,0.05302431872823632,5.823867811709739e-07
terminal_y,7.8125e-06,58433.339041001775,10742325655.219074,7.849489029243896e-11,245.9939385788451,0.9995507221778668,0.9999984464117447,0.0447527018422402,5.229473391096777e-07
