run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
sensitivity_rho_mobile_0_minus20pct__onset__start2,56,1.5166951894385368,1.565794158432812,11.182558268642477,0.004994828811576995,0.9985243978758883,0.054074749483818095,71865.97957385184,3.372484650747482
sensitivity_rho_mobile_0_minus20pct__onset__start2,57,1.5373599850786395,1.565794158432812,11.182558268642477,0.004999351589348832,0.9994285537782652,0.03343011182110186,71865.97957385184,3.372709193862352
sensitivity_rho_mobile_0_minus20pct__onset__start2,58,1.5501315311547936,1.565794158432812,11.182558268642477,0.005001079496692993,0.9997739825618134,0.02066332491054402,71865.97957385184,3.3727951025598735
sensitivity_rho_mobile_0_minus20pct__onset__start2,59,1.5580247807187424,1.565794158432812,11.182558268642477,0.005001739551091185,0.9999059351162215,0.012771198879420183,71865.97957385184,3.372827937337036
sensitivity_rho_mobile_0_minus20pct__onset__start2,60,1.562903077230948,1.565794158432812,11.182558268642477,0.005001991677100015,0.999956338039055,0.007893167601504682,71865.97957385184,3.372840482109004
sensitivity_rho_mobile_0_minus20pct__onset__start2,61,1.565918030282691,1.565794158432812,11.182558268642477,0.005002087981783992,0.9999755904659569,0.0048782771634600566,71865.97957385184,3.3728452742237462
sensitivity_rho_mobile_0_minus20pct__onset__start2,62,1.5677813737431534,1.565794158432812,11.182558268642477,0.00500212476706312,0.9999829442712775,0.003014948484120609,71865.97957385184,3.3728471047126343
sensitivity_rho_mobile_0_minus20pct__onset__start2,63,1.568932983334434,1.565794158432812,11.182558268642477,0.0050021388178132595,0.9999857531797212,0.0018633423821927916,71865.97957385184,3.3728478039065015
sensitivity_rho_mobile_0_minus20pct__onset__start2,64,1.5696447172036159,1.565794158432812,11.182558268642477,0.005002144184725718,0.9999868260879694,0.001151609336735768,71865.97957385184,3.372848070976156
sensitivity_rho_mobile_0_minus20pct__onset__start2,65,1.5700845929257148,1.565794158432812,11.182558268642477,0.005002146234704368,0.9999872359025547,0.0007117338090919139,71865.97957385184,3.3728481729878843
sensitivity_rho_mobile_0_minus20pct__onset__start2,66,1.5703564510727976,1.565794158432812,11.182558268642477,0.00500214701772661,0.999987392437812,0.0004398757079136694,71865.97957385184,3.372848211952928
sensitivity_rho_mobile_0_minus20pct__onset__start2,67,1.5705244686478135,1.565794158432812,11.182558268642477,0.0050021473168145045,0.999987452228962,0.0002718581437344463,71865.97957385184,3.3728482268362563
sensitivity_rho_mobile_0_minus20pct__onset__start2,68,1.5706283092198807,1.565794158432812,11.182558268642477,0.005002147431055915,0.9999874750671494,0.00016801757422537421,71865.97957385184,3.3728482325211795
sensitivity_rho_mobile_0_minus20pct__onset__start2,69,1.5706949758875361,-0.7416294238611401,11.182558268642477,0.7373688742911909,-0.6754902907922036,0.00010135090718695747,71865.97957385184,3.298179434912651
sensitivity_rho_mobile_0_minus20pct__onset__start2,70,1.5706949758875361,0.7416294238611396,11.182558268642477,0.7373688742911911,0.6754902907922031,0.00010135090718695746,71865.97957385184,3.3032496952672834
sensitivity_rho_mobile_0_minus20pct__onset__start2,71,1.5706949758875361,1.658333805867513,11.182558268642477,-0.08742572426794121,0.9961710357484901,0.00010135090718695746,71865.97957385184,3.3703551173713815
sensitivity_rho_mobile_0_minus20pct__onset__start2,72,1.5706949758875361,2.2248882715834193,11.182558268642477,-0.6084388578539173,0.793600747215761,0.00010135090718695746,71865.97957385184,3.3026880706646398
sensitivity_rho_mobile_0_minus20pct__onset__start2,73,1.5706949758875361,1.481801135004878,11.182558268642477,0.088877762054584,0.9960425358086684,0.00010135090718695746,71865.97957385184,3.370808154926754
sensitivity_rho_mobile_0_minus20pct__onset__start2,74,1.5706949758875361,1.5575326296226304,11.182558268642477,0.013263308203447632,0.9999120333226789,0.00010135090718695746,71865.97957385184,3.3728281941078038
sensitivity_rho_mobile_0_minus20pct__onset__start2,75,1.5706949758875361,1.5656439585526214,11.182558268642477,0.00515234541927689,0.999986721444177,0.00010135090718695746,71865.97957385184,3.372848227455966
sensitivity_rho_mobile_0_minus20pct__onset__start2,76,1.5706949758875361,1.5658660110484286,11.182558268642477,0.00493029574680678,0.9999878408819993,0.00010135090718695747,71865.97957385184,3.3728482335700933
sensitivity_rho_mobile_0_minus20pct__onset__start2,77,1.5706949758875361,1.5657993443806961,11.182558268642477,0.004996961592925777,0.9999875099734159,0.00010135090718695746,71865.97957385184,3.3728482347719773
sensitivity_rho_mobile_0_minus20pct__onset__start2,78,1.5706949758875361,1.5657326777139526,11.182558268642477,0.005063627415847083,0.9999871746204484,0.00010135090718695746,71865.97957385184,3.3728482333674203
sensitivity_rho_mobile_0_minus20pct__onset__start2,79,1.5706949758875361,1.5657993443806961,8.342310205260866,0.004996961592925777,0.9999875099734159,0.00010135090718695746,4197.776273049276,3.3614447969575236
sensitivity_rho_mobile_0_minus20pct__onset__start2,80,1.5706949758875361,1.5657993443806961,9.973010023033673,0.004996961592925777,0.9999875099734159,0.00010135090718695746,21439.92298441949,3.3723942450766073
sensitivity_rho_mobile_0_minus20pct__onset__start2,81,1.5706949758875361,1.5657993443806961,10.980837935865528,0.004996961592925777,0.9999875099734159,0.00010135090718695746,58737.752128584805,3.3728084432499488
sensitivity_rho_mobile_0_minus20pct__onset__start2,82,1.5706949758875361,1.5657993443806961,10.562937272812887,0.004996961592925777,0.9999875099734159,0.00010135090718695746,38674.55900586165,3.3727095663746796
sensitivity_rho_mobile_0_minus20pct__onset__start2,83,1.5706949758875361,1.5657993443806961,11.172108955945411,0.004996961592925777,0.9999875099734159,0.00010135090718695746,71118.93930699205,3.3728373828002245
sensitivity_rho_mobile_0_minus20pct__onset__start2,84,1.5706949758875361,1.5657993443806961,11.721921832278712,0.004996961592925777,0.9999875099734159,0.00010135090718695746,123244.05214458959,3.3727459692593404
sensitivity_rho_mobile_0_minus20pct__onset__start2,85,1.5706949758875361,1.5657993443806961,11.253015563067972,0.004996961592925777,0.9999875099734159,0.00010135090718695746,77112.10592143737,3.372806795019163
sensitivity_rho_mobile_0_minus20pct__onset__start2,86,1.5706949758875361,1.5657993443806961,11.115369946932605,0.004996961592925777,0.9999875099734159,0.00010135090718695746,67196.06356761404,3.372818558849222
sensitivity_rho_mobile_0_minus20pct__onset__start2,87,1.5706949758875361,1.5657993443806961,11.203012529951796,0.004996961592925777,0.9999875099734159,0.00010135090718695746,73351.08165499721,3.3728271584260603
sensitivity_rho_mobile_0_minus20pct__onset__start2,88,1.5706949758875361,1.5657993443806961,11.165680393373846,0.004996961592925777,0.9999875099734159,0.00010135090718695746,70663.21315712825,3.3728239186729287
sensitivity_rho_mobile_0_minus20pct__onset__start2,89,1.5706949758875361,1.5657993443806961,11.185014377546457,0.004996961592925777,0.9999875099734159,0.00010135090718695746,72042.70718846831,3.3728477155532404
sensitivity_rho_mobile_0_minus20pct__onset__start2,90,1.5706949758875361,1.5657993443806961,11.184929436089787,0.004996961592925777,0.9999875099734159,0.00010135090718695746,72036.5880358658,3.3728477496720037
sensitivity_rho_mobile_0_minus20pct__onset__start2,91,1.5706949758875361,1.5657993443806961,11.18283036952231,0.004996961592925777,0.9999875099734159,0.00010135090718695746,71885.53703080391,3.3728482282103074
sensitivity_rho_mobile_0_minus20pct__onset__start2,92,1.5706949758875361,1.5657993443806961,11.178735153943379,0.004996961592925777,0.9999875099734159,0.00010135090718695746,71591.75222629312,3.3728467830435247
